assetId,originalArchivePath,storedPath,category,layer,width,height,sha256
COMMERCIAL_REF_0027,IMG_12913.jpg,images/commercial_reference/IMG_12913.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,3f096131b85866b39a5ba6dab0d5ef7bb01b0028d95da2db35121569e833e6ec
COMMERCIAL_REF_0028,IMG_12914.jpg,images/commercial_reference/IMG_12914.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,671b3d6b75754c85f3dc8b3d9cced8a86858e17463ff6a8b264c187a28b6ec76
COMMERCIAL_REF_0029,IMG_12915.jpg,images/commercial_reference/IMG_12915.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,87042e4d6e258bb559b7f747e46ec2e81cffbb884085d9600f96f75c78ffbed4
COMMERCIAL_REF_0030,IMG_12916.jpg,images/commercial_reference/IMG_12916.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,d43f492e0da5a44d5b416aa076a1a04a032ef7f68fbc656e1b6a78e0ec1b0b3b
COMMERCIAL_REF_0031,IMG_12917.jpg,images/commercial_reference/IMG_12917.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,8de6b7453d3650a96e3f947f6c99a4fc90b4fd6218653dab8ace332bc7e515ba
COMMERCIAL_REF_0032,IMG_12918.jpg,images/commercial_reference/IMG_12918.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,4db58fc078f2bf7b840832d1d5af893f26d79f5c2f510acd37e37bce3fce75d1
COMMERCIAL_REF_0033,IMG_12919.jpg,images/commercial_reference/IMG_12919.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,fa8288ec0791489716370795a9162f0084ef1a979bc36c46f69c0107da281d5c
COMMERCIAL_REF_0034,IMG_12920.jpg,images/commercial_reference/IMG_12920.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,605dd06327e0ebbf83449a890fad30ae27cf0a786dac43095175618734675e65
COMMERCIAL_REF_0035,IMG_12921.jpg,images/commercial_reference/IMG_12921.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,bcfddc6b77d685f27af9a97c23606c9ad22a96f0d15e7bc098216504c6118d0f
COMMERCIAL_REF_0036,IMG_12922.jpg,images/commercial_reference/IMG_12922.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,3c50179758d1bd933f839750b1689ca7a77bea3e428e5d0eded6d624e37f0a4f
COMMERCIAL_REF_0037,IMG_12923.jpg,images/commercial_reference/IMG_12923.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,c1312fa84ed7a432433905ba27af8c72eb2f14c581e9df3ead9b6c722d48925b
COMMERCIAL_REF_0038,IMG_12924.jpg,images/commercial_reference/IMG_12924.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,3946,3946,3973da26c90f645439cce919dc5f1033715ffc28c5a473b5ef17bb63253076f9
COMMERCIAL_REF_0039,IMG_12925.jpg,images/commercial_reference/IMG_12925.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,b25842d935416bf1d047cabd2873d1d8c0de77f562f82268b21b4d7f743cbac6
COMMERCIAL_REF_0040,IMG_12926.jpg,images/commercial_reference/IMG_12926.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1920,1920,bb2ff6853bdd8bc355b9fb26f8585c42dd0ca04b8ea1a3242460b63ed40ffae9
COMMERCIAL_REF_0041,IMG_12927.jpg,images/commercial_reference/IMG_12927.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,900,1200,18ca4374b6f7ce9cea66eded1f5eb5cc5733d6ce32e14f76fb910d698911b30c
COMMERCIAL_REF_0042,IMG_12928.jpg,images/commercial_reference/IMG_12928.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,750,1000,d81d9f0e3a288689dd5a0d0df87f7672302308bd342e4947aa647872ba92b9f7
COMMERCIAL_REF_0043,IMG_12929.jpg,images/commercial_reference/IMG_12929.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1206,1206,c6639c8a6a232747c22d9e21d478e435c10e17aeff174a7ea97e4bad149dee19
COMMERCIAL_REF_0044,IMG_12930.jpg,images/commercial_reference/IMG_12930.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1272,1792,c2054d3e5a5e63812968172f6b22757cf660dc0dd2539fe4e85164c13be07116
COMMERCIAL_REF_0045,IMG_12931.jpg,images/commercial_reference/IMG_12931.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,2419,3226,bc871d7474bc71810621fcb7440032c328249cbe5b7db27de77adfbc7b195470
COMMERCIAL_REF_0046,IMG_12932.jpg,images/commercial_reference/IMG_12932.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,750,1000,19c5b2bc8012212d03505807086836265dccafe3287eb4c4e7f3dacd2516001d
COMMERCIAL_REF_0047,IMG_12933.jpg,images/commercial_reference/IMG_12933.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,900,1200,5c5da01561cc10fc7858358655629f367f5554466fccd333e638a0f55c5ce834
COMMERCIAL_REF_0048,IMG_12934.jpg,images/commercial_reference/IMG_12934.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,900,1200,97eea96f1e68525c9128eeb87d858072c3f3ba5f0837700a8c41db1c72056b58
COMMERCIAL_REF_0049,IMG_12935.jpg,images/commercial_reference/IMG_12935.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,44c97702f09db7bb76f8d0ecd7f3d25d65ff09838af563fdbf79988d816c9acb
COMMERCIAL_REF_0050,IMG_12936.jpg,images/commercial_reference/IMG_12936.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1920,c440971cf04a6f44467d0f065fef16e16415351490f8ef88854ea0e23662c94a
COMMERCIAL_REF_0051,IMG_12937.jpg,images/commercial_reference/IMG_12937.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,750,1000,c0b05619b86f25729ce8d6bdb76f4a94c49df7fecf5d0dfe03c16eda1c92a6dd
COMMERCIAL_REF_0052,IMG_12938.jpg,images/commercial_reference/IMG_12938.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,ddd9ec02487bdca5484c7f2d7728f5f8d5f0de7c77b2d1715103d2737adb9395
COMMERCIAL_REF_0053,IMG_12939.jpg,images/commercial_reference/IMG_12939.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,e2ba9dc0aa2f18d99587b9363e4e77445ea657a169671931fc167eed87830ac5
COMMERCIAL_REF_0054,IMG_12940.jpg,images/commercial_reference/IMG_12940.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1440,1440,8343ad99774c7ff76cb76877c5c86e5883ddf254691ee2d6cdb020f21ad49a95
COMMERCIAL_REF_0055,IMG_12941.jpg,images/commercial_reference/IMG_12941.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,ba05d5107c63050bba21cc961bf076fb4124426ab8da2e9a1b397bd8599bc163
COMMERCIAL_REF_0056,IMG_12942.jpg,images/commercial_reference/IMG_12942.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,2c1c5c1728611104fba8c5af4c7ff7a2db34240ca89b043caf8ad0792b6a5b29
COMMERCIAL_REF_0057,IMG_12943.jpg,images/commercial_reference/IMG_12943.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,800,800,95169cc9566c72d3e50e6e3c1bdc8fd96ce26b7add6d66ec39662553d71274c3
COMMERCIAL_REF_0058,IMG_12944.jpg,images/commercial_reference/IMG_12944.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,1050,1400,dd6e0b2df21612479e761f378c80d01df4eb5eb0f298f2cb58014958fdc4597a
COMMERCIAL_REF_0059,IMG_12945.jpg,images/commercial_reference/IMG_12945.jpg,COMMERCIAL_COSTUME_REFERENCE,UNKNOWN,750,1000,b2a13fb49499ccefc957c4f9e004949e9e4f056b6dc5f2378af4b4ee19827b4f
